﻿date,instrument,tenor,yield
2018-07-13,카드채,카드 0.5Y,1.948
2018-07-13,카드채,0.75,2.031
2018-07-13,카드채,카드 1Y,2.158
2018-07-13,카드채,카드 1.5Y,2.28
2018-07-13,카드채,카드 2Y,2.418
2018-07-13,카드채,카드 2.5Y,2.466
2018-07-13,카드채,카드 3Y,2.596
2018-07-13,카드채,4,2.682
2018-07-13,카드채,5,2.972
2018-07-13,카드채,7,3.073
2018-07-13,카드채,10,3.419
2018-07-13,카드채,15,3.754
2018-07-13,카드채,20,3.839
2018-07-13,카드채,30,0
2018-07-12,카드채,0.25,1.858
2018-07-12,카드채,카드 0.5Y,1.947
2018-07-12,카드채,0.75,2.028
2018-07-12,카드채,카드 1Y,2.157
2018-07-12,카드채,카드 1.5Y,2.271
2018-07-12,카드채,카드 2Y,2.412
2018-07-12,카드채,카드 2.5Y,2.457
2018-07-12,카드채,카드 3Y,2.587
2018-07-12,카드채,4,2.671
2018-07-12,카드채,5,2.963
2018-07-12,카드채,7,3.064
2018-07-12,카드채,10,3.409
2018-07-12,카드채,15,3.744
2018-07-12,카드채,20,3.827
2018-07-12,카드채,30,0
2018-07-11,카드채,0.25,1.848
2018-07-11,카드채,카드 0.5Y,1.927
2018-07-11,카드채,0.75,1.991
2018-07-11,카드채,카드 1Y,2.111
2018-07-11,카드채,카드 1.5Y,2.223
2018-07-11,카드채,카드 2Y,2.361
2018-07-11,카드채,카드 2.5Y,2.415
2018-07-11,카드채,카드 3Y,2.545
2018-07-11,카드채,4,2.631
2018-07-11,카드채,5,2.925
2018-07-11,카드채,7,3.024
2018-07-11,카드채,10,3.371
2018-07-11,카드채,15,3.711
2018-07-11,카드채,20,3.802
2018-07-11,카드채,30,0
2018-07-10,카드채,0.25,1.852
2018-07-10,카드채,카드 0.5Y,1.934
2018-07-10,카드채,0.75,2.001
2018-07-10,카드채,카드 1Y,2.123
2018-07-10,카드채,카드 1.5Y,2.244
2018-07-10,카드채,카드 2Y,2.388
2018-07-10,카드채,카드 2.5Y,2.449
2018-07-10,카드채,카드 3Y,2.586
2018-07-10,카드채,4,2.673
2018-07-10,카드채,5,2.971
2018-07-10,카드채,7,3.069
2018-07-10,카드채,10,3.414
2018-07-10,카드채,15,3.751
2018-07-10,카드채,20,3.839
2018-07-10,카드채,30,0
2018-07-09,카드채,0.25,1.852
2018-07-09,카드채,카드 0.5Y,1.939
2018-07-09,카드채,0.75,2.009
2018-07-09,카드채,카드 1Y,2.129
2018-07-09,카드채,카드 1.5Y,2.252
2018-07-09,카드채,카드 2Y,2.401
2018-07-09,카드채,카드 2.5Y,2.464
2018-07-09,카드채,카드 3Y,2.598
2018-07-09,카드채,4,2.685
2018-07-09,카드채,5,2.986
2018-07-09,카드채,7,3.08
2018-07-09,카드채,10,3.421
2018-07-09,카드채,15,3.758
2018-07-09,카드채,20,3.847
2018-07-09,카드채,30,0
2018-07-06,카드채,0.25,1.854
2018-07-06,카드채,카드 0.5Y,1.941
2018-07-06,카드채,0.75,2.01
2018-07-06,카드채,카드 1Y,2.129
2018-07-06,카드채,카드 1.5Y,2.252
2018-07-06,카드채,카드 2Y,2.401
2018-07-06,카드채,카드 2.5Y,2.459
2018-07-06,카드채,카드 3Y,2.59
2018-07-06,카드채,4,2.68
2018-07-06,카드채,5,2.976
2018-07-06,카드채,7,3.076
2018-07-06,카드채,10,3.419
2018-07-06,카드채,15,3.753
2018-07-06,카드채,20,3.842
2018-07-06,카드채,30,0
2018-07-05,카드채,0.25,1.859
2018-07-05,카드채,카드 0.5Y,1.947
2018-07-05,카드채,0.75,2.015
2018-07-05,카드채,카드 1Y,2.136
2018-07-05,카드채,카드 1.5Y,2.25
2018-07-05,카드채,카드 2Y,2.396
2018-07-05,카드채,카드 2.5Y,2.447
2018-07-05,카드채,카드 3Y,2.583
2018-07-05,카드채,4,2.672
2018-07-05,카드채,5,2.963
2018-07-05,카드채,7,3.067
2018-07-05,카드채,10,3.412
2018-07-05,카드채,15,3.753
2018-07-05,카드채,20,3.848
2018-07-05,카드채,30,0
2018-07-04,카드채,0.25,1.862
2018-07-04,카드채,카드 0.5Y,1.948
2018-07-04,카드채,0.75,2.019
2018-07-04,카드채,카드 1Y,2.151
2018-07-04,카드채,카드 1.5Y,2.268
2018-07-04,카드채,카드 2Y,2.415
2018-07-04,카드채,카드 2.5Y,2.465
2018-07-04,카드채,카드 3Y,2.603
2018-07-04,카드채,4,2.69
2018-07-04,카드채,5,2.978
2018-07-04,카드채,7,3.074
2018-07-04,카드채,10,3.412
2018-07-04,카드채,15,3.755
2018-07-04,카드채,20,3.851
2018-07-04,카드채,30,0
2018-07-03,카드채,0.25,1.863
2018-07-03,카드채,카드 0.5Y,1.952
2018-07-03,카드채,0.75,2.034
2018-07-03,카드채,카드 1Y,2.162
2018-07-03,카드채,카드 1.5Y,2.29
2018-07-03,카드채,카드 2Y,2.438
2018-07-03,카드채,카드 2.5Y,2.49
2018-07-03,카드채,카드 3Y,2.63
2018-07-03,카드채,4,2.717
2018-07-03,카드채,5,3.01
2018-07-03,카드채,7,3.106
2018-07-03,카드채,10,3.441
2018-07-03,카드채,15,3.78
2018-07-03,카드채,20,3.872
2018-07-03,카드채,30,0
2018-07-02,카드채,0.25,1.861
2018-07-02,카드채,카드 0.5Y,1.95
2018-07-02,카드채,0.75,2.038
2018-07-02,카드채,카드 1Y,2.168
2018-07-02,카드채,카드 1.5Y,2.288
2018-07-02,카드채,카드 2Y,2.429
2018-07-02,카드채,카드 2.5Y,2.477
2018-07-02,카드채,카드 3Y,2.614
2018-07-02,카드채,4,2.688
2018-07-02,카드채,5,2.971
2018-07-02,카드채,7,3.062
2018-07-02,카드채,10,3.394
2018-07-02,카드채,15,3.739
2018-07-02,카드채,20,3.837
2018-07-02,카드채,30,0
2018-06-29,카드채,0.25,1.856
2018-06-29,카드채,카드 0.5Y,1.946
2018-06-29,카드채,0.75,2.046
2018-06-29,카드채,카드 1Y,2.174
2018-06-29,카드채,카드 1.5Y,2.29
2018-06-29,카드채,카드 2Y,2.434
2018-06-29,카드채,카드 2.5Y,2.475
2018-06-29,카드채,카드 3Y,2.613
2018-06-29,카드채,4,2.696
2018-06-29,카드채,5,2.982
2018-06-29,카드채,7,3.081
2018-06-29,카드채,10,3.419
2018-06-29,카드채,15,3.757
2018-06-29,카드채,20,3.847
2018-06-29,카드채,30,0
2018-06-28,카드채,0.25,1.856
2018-06-28,카드채,카드 0.5Y,1.946
2018-06-28,카드채,0.75,2.046
2018-06-28,카드채,카드 1Y,2.174
2018-06-28,카드채,카드 1.5Y,2.29
2018-06-28,카드채,카드 2Y,2.434
2018-06-28,카드채,카드 2.5Y,2.474
2018-06-28,카드채,카드 3Y,2.608
2018-06-28,카드채,4,2.698
2018-06-28,카드채,5,2.985
2018-06-28,카드채,7,3.085
2018-06-28,카드채,10,3.424
2018-06-28,카드채,15,3.762
2018-06-28,카드채,20,3.852
2018-06-28,카드채,30,0
2018-06-27,카드채,0.25,1.856
2018-06-27,카드채,카드 0.5Y,1.948
2018-06-27,카드채,0.75,2.053
2018-06-27,카드채,카드 1Y,2.184
2018-06-27,카드채,카드 1.5Y,2.295
2018-06-27,카드채,카드 2Y,2.44
2018-06-27,카드채,카드 2.5Y,2.48
2018-06-27,카드채,카드 3Y,2.615
2018-06-27,카드채,4,2.708
2018-06-27,카드채,5,2.999
2018-06-27,카드채,7,3.097
2018-06-27,카드채,10,3.439
2018-06-27,카드채,15,3.776
2018-06-27,카드채,20,3.864
2018-06-27,카드채,30,0
2018-06-26,카드채,0.25,1.855
2018-06-26,카드채,카드 0.5Y,1.948
2018-06-26,카드채,0.75,2.06
2018-06-26,카드채,카드 1Y,2.197
2018-06-26,카드채,카드 1.5Y,2.314
2018-06-26,카드채,카드 2Y,2.462
2018-06-26,카드채,카드 2.5Y,2.501
2018-06-26,카드채,카드 3Y,2.635
2018-06-26,카드채,4,2.738
2018-06-26,카드채,5,3.029
2018-06-26,카드채,7,3.13
2018-06-26,카드채,10,3.471
2018-06-26,카드채,15,3.806
2018-06-26,카드채,20,3.892
2018-06-26,카드채,30,0
2018-06-25,카드채,0.25,1.85
2018-06-25,카드채,카드 0.5Y,1.943
2018-06-25,카드채,0.75,2.052
2018-06-25,카드채,카드 1Y,2.192
2018-06-25,카드채,카드 1.5Y,2.31
2018-06-25,카드채,카드 2Y,2.46
2018-06-25,카드채,카드 2.5Y,2.495
2018-06-25,카드채,카드 3Y,2.632
2018-06-25,카드채,4,2.733
2018-06-25,카드채,5,3.024
2018-06-25,카드채,7,3.123
2018-06-25,카드채,10,3.464
2018-06-25,카드채,15,3.801
2018-06-25,카드채,20,3.889
2018-06-25,카드채,30,0
2018-06-22,카드채,0.25,1.849
2018-06-22,카드채,카드 0.5Y,1.942
2018-06-22,카드채,0.75,2.05
2018-06-22,카드채,카드 1Y,2.189
2018-06-22,카드채,카드 1.5Y,2.313
2018-06-22,카드채,카드 2Y,2.465
2018-06-22,카드채,카드 2.5Y,2.5
2018-06-22,카드채,카드 3Y,2.642
2018-06-22,카드채,4,2.75
2018-06-22,카드채,5,3.036
2018-06-22,카드채,7,3.136
2018-06-22,카드채,10,3.476
2018-06-22,카드채,15,3.811
2018-06-22,카드채,20,3.897
2018-06-22,카드채,30,0
2018-06-21,카드채,0.25,1.846
2018-06-21,카드채,카드 0.5Y,1.939
2018-06-21,카드채,0.75,2.048
2018-06-21,카드채,카드 1Y,2.187
2018-06-21,카드채,카드 1.5Y,2.323
2018-06-21,카드채,카드 2Y,2.461
2018-06-21,카드채,카드 2.5Y,2.496
2018-06-21,카드채,카드 3Y,2.641
2018-06-21,카드채,4,2.743
2018-06-21,카드채,5,3.024
2018-06-21,카드채,7,3.121
2018-06-21,카드채,10,3.459
2018-06-21,카드채,15,3.801
2018-06-21,카드채,20,3.892
2018-06-21,카드채,30,0
2018-06-20,카드채,0.25,1.843
2018-06-20,카드채,카드 0.5Y,1.937
2018-06-20,카드채,0.75,2.05
2018-06-20,카드채,카드 1Y,2.195
2018-06-20,카드채,카드 1.5Y,2.336
2018-06-20,카드채,카드 2Y,2.47
2018-06-20,카드채,카드 2.5Y,2.506
2018-06-20,카드채,카드 3Y,2.656
2018-06-20,카드채,4,2.761
2018-06-20,카드채,5,3.041
2018-06-20,카드채,7,3.139
2018-06-20,카드채,10,3.476
2018-06-20,카드채,15,3.813
2018-06-20,카드채,20,3.899
2018-06-20,카드채,30,0
2018-06-19,카드채,0.25,1.838
2018-06-19,카드채,카드 0.5Y,1.934
2018-06-19,카드채,0.75,2.039
2018-06-19,카드채,카드 1Y,2.184
2018-06-19,카드채,카드 1.5Y,2.326
2018-06-19,카드채,카드 2Y,2.464
2018-06-19,카드채,카드 2.5Y,2.497
2018-06-19,카드채,카드 3Y,2.65
2018-06-19,카드채,4,2.762
2018-06-19,카드채,5,3.04
2018-06-19,카드채,7,3.139
2018-06-19,카드채,10,3.476
2018-06-19,카드채,15,3.811
2018-06-19,카드채,20,3.898
2018-06-19,카드채,30,0
2018-06-18,카드채,0.25,1.836
2018-06-18,카드채,카드 0.5Y,1.931
2018-06-18,카드채,0.75,2.035
2018-06-18,카드채,카드 1Y,2.181
2018-06-18,카드채,카드 1.5Y,2.327
2018-06-18,카드채,카드 2Y,2.477
2018-06-18,카드채,카드 2.5Y,2.508
2018-06-18,카드채,카드 3Y,2.666
2018-06-18,카드채,4,2.8
2018-06-18,카드채,5,3.083
2018-06-18,카드채,7,3.18
2018-06-18,카드채,10,3.515
2018-06-18,카드채,15,3.847
2018-06-18,카드채,20,3.932
2018-06-18,카드채,30,0
2018-06-15,카드채,0.25,1.833
2018-06-15,카드채,카드 0.5Y,1.932
2018-06-15,카드채,0.75,2.036
2018-06-15,카드채,카드 1Y,2.181
2018-06-15,카드채,카드 1.5Y,2.33
2018-06-15,카드채,카드 2Y,2.483
2018-06-15,카드채,카드 2.5Y,2.517
2018-06-15,카드채,카드 3Y,2.679
2018-06-15,카드채,4,2.813
2018-06-15,카드채,5,3.103
2018-06-15,카드채,7,3.203
2018-06-15,카드채,10,3.541
2018-06-15,카드채,15,3.875
2018-06-15,카드채,20,3.963
2018-06-15,카드채,30,0
2018-06-14,카드채,0.25,1.831
2018-06-14,카드채,카드 0.5Y,1.931
2018-06-14,카드채,0.75,2.034
2018-06-14,카드채,카드 1Y,2.183
2018-06-14,카드채,카드 1.5Y,2.335
2018-06-14,카드채,카드 2Y,2.496
2018-06-14,카드채,카드 2.5Y,2.535
2018-06-14,카드채,카드 3Y,2.702
2018-06-14,카드채,4,2.84
2018-06-14,카드채,5,3.131
2018-06-14,카드채,7,3.233
2018-06-14,카드채,10,3.574
2018-06-14,카드채,15,3.906
2018-06-14,카드채,20,3.991
2018-06-14,카드채,30,0
2018-06-12,카드채,0.25,1.821
2018-06-12,카드채,카드 0.5Y,1.917
2018-06-12,카드채,0.75,2.016
2018-06-12,카드채,카드 1Y,2.146
2018-06-12,카드채,카드 1.5Y,2.299
2018-06-12,카드채,카드 2Y,2.464
2018-06-12,카드채,카드 2.5Y,2.51
2018-06-12,카드채,카드 3Y,2.69
2018-06-12,카드채,4,2.826
2018-06-12,카드채,5,3.121
2018-06-12,카드채,7,3.232
2018-06-12,카드채,10,3.579
2018-06-12,카드채,15,3.911
2018-06-12,카드채,20,3.996
2018-06-12,카드채,30,0
2018-06-11,카드채,0.25,1.813
2018-06-11,카드채,카드 0.5Y,1.91
2018-06-11,카드채,0.75,2.007
2018-06-11,카드채,카드 1Y,2.133
2018-06-11,카드채,카드 1.5Y,2.29
2018-06-11,카드채,카드 2Y,2.457
2018-06-11,카드채,카드 2.5Y,2.51
2018-06-11,카드채,카드 3Y,2.694
2018-06-11,카드채,4,2.837
2018-06-11,카드채,5,3.13
2018-06-11,카드채,7,3.243
2018-06-11,카드채,10,3.594
2018-06-11,카드채,15,3.925
2018-06-11,카드채,20,4.009
2018-06-11,카드채,30,0
2018-06-08,카드채,0.25,1.805
2018-06-08,카드채,카드 0.5Y,1.908
2018-06-08,카드채,0.75,2.004
2018-06-08,카드채,카드 1Y,2.121
2018-06-08,카드채,카드 1.5Y,2.275
2018-06-08,카드채,카드 2Y,2.446
2018-06-08,카드채,카드 2.5Y,2.487
2018-06-08,카드채,카드 3Y,2.67
2018-06-08,카드채,4,2.82
2018-06-08,카드채,5,3.103
2018-06-08,카드채,7,3.217
2018-06-08,카드채,10,3.57
2018-06-08,카드채,15,3.9
2018-06-08,카드채,20,3.982
2018-06-08,카드채,30,0
2018-06-07,카드채,0.25,1.803
2018-06-07,카드채,카드 0.5Y,1.908
2018-06-07,카드채,0.75,2.006
2018-06-07,카드채,카드 1Y,2.124
2018-06-07,카드채,카드 1.5Y,2.277
2018-06-07,카드채,카드 2Y,2.463
2018-06-07,카드채,카드 2.5Y,2.508
2018-06-07,카드채,카드 3Y,2.7
2018-06-07,카드채,4,2.858
2018-06-07,카드채,5,3.152
2018-06-07,카드채,7,3.262
2018-06-07,카드채,10,3.615
2018-06-07,카드채,15,3.943
2018-06-07,카드채,20,4.024
2018-06-07,카드채,30,0
2018-06-05,카드채,0.25,1.8
2018-06-05,카드채,카드 0.5Y,1.906
2018-06-05,카드채,0.75,2.002
2018-06-05,카드채,카드 1Y,2.118
2018-06-05,카드채,카드 1.5Y,2.267
2018-06-05,카드채,카드 2Y,2.454
2018-06-05,카드채,카드 2.5Y,2.501
2018-06-05,카드채,카드 3Y,2.687
2018-06-05,카드채,4,2.836
2018-06-05,카드채,5,3.13
2018-06-05,카드채,7,3.234
2018-06-05,카드채,10,3.58
2018-06-05,카드채,15,3.914
2018-06-05,카드채,20,4.002
2018-06-05,카드채,30,0
2018-06-04,카드채,0.25,1.796
2018-06-04,카드채,카드 0.5Y,1.904
2018-06-04,카드채,0.75,1.998
2018-06-04,카드채,카드 1Y,2.11
2018-06-04,카드채,카드 1.5Y,2.261
2018-06-04,카드채,카드 2Y,2.455
2018-06-04,카드채,카드 2.5Y,2.5
2018-06-04,카드채,카드 3Y,2.693
2018-06-04,카드채,4,2.843
2018-06-04,카드채,5,3.134
2018-06-04,카드채,7,3.246
2018-06-04,카드채,10,3.598
2018-06-04,카드채,15,3.93
2018-06-04,카드채,20,4.017
2018-06-04,카드채,30,0
2018-06-01,카드채,0.25,1.798
2018-06-01,카드채,카드 0.5Y,1.905
2018-06-01,카드채,0.75,1.998
2018-06-01,카드채,카드 1Y,2.107
2018-06-01,카드채,카드 1.5Y,2.25
2018-06-01,카드채,카드 2Y,2.437
2018-06-01,카드채,카드 2.5Y,2.478
2018-06-01,카드채,카드 3Y,2.67
2018-06-01,카드채,4,2.821
2018-06-01,카드채,5,3.112
2018-06-01,카드채,7,3.218
2018-06-01,카드채,10,3.565
2018-06-01,카드채,15,3.896
2018-06-01,카드채,20,3.983
2018-06-01,카드채,30,0
2018-05-31,카드채,0.25,1.798
2018-05-31,카드채,카드 0.5Y,1.905
2018-05-31,카드채,0.75,2.003
2018-05-31,카드채,카드 1Y,2.114
2018-05-31,카드채,카드 1.5Y,2.255
2018-05-31,카드채,카드 2Y,2.44
2018-05-31,카드채,카드 2.5Y,2.489
2018-05-31,카드채,카드 3Y,2.678
2018-05-31,카드채,4,2.823
2018-05-31,카드채,5,3.107
2018-05-31,카드채,7,3.212
2018-05-31,카드채,10,3.558
2018-05-31,카드채,15,3.896
2018-05-31,카드채,20,3.987
2018-05-31,카드채,30,0
2018-05-30,카드채,0.25,1.798
2018-05-30,카드채,카드 0.5Y,1.905
2018-05-30,카드채,0.75,2.003
2018-05-30,카드채,카드 1Y,2.118
2018-05-30,카드채,카드 1.5Y,2.257
2018-05-30,카드채,카드 2Y,2.439
2018-05-30,카드채,카드 2.5Y,2.484
2018-05-30,카드채,카드 3Y,2.675
2018-05-30,카드채,4,2.822
2018-05-30,카드채,5,3.115
2018-05-30,카드채,7,3.214
2018-05-30,카드채,10,3.558
2018-05-30,카드채,15,3.901
2018-05-30,카드채,20,3.997
2018-05-30,카드채,30,0
2018-05-29,카드채,0.25,1.798
2018-05-29,카드채,카드 0.5Y,1.905
2018-05-29,카드채,0.75,2.003
2018-05-29,카드채,카드 1Y,2.119
2018-05-29,카드채,카드 1.5Y,2.259
2018-05-29,카드채,카드 2Y,2.43
2018-05-29,카드채,카드 2.5Y,2.478
2018-05-29,카드채,카드 3Y,2.67
2018-05-29,카드채,4,2.814
2018-05-29,카드채,5,3.11
2018-05-29,카드채,7,3.206
2018-05-29,카드채,10,3.55
2018-05-29,카드채,15,3.9
2018-05-29,카드채,20,3.999
2018-05-29,카드채,30,0
2018-05-28,카드채,0.25,1.798
2018-05-28,카드채,카드 0.5Y,1.903
2018-05-28,카드채,0.75,2.001
2018-05-28,카드채,카드 1Y,2.12
2018-05-28,카드채,카드 1.5Y,2.261
2018-05-28,카드채,카드 2Y,2.431
2018-05-28,카드채,카드 2.5Y,2.485
2018-05-28,카드채,카드 3Y,2.681
2018-05-28,카드채,4,2.83
2018-05-28,카드채,5,3.125
2018-05-28,카드채,7,3.234
2018-05-28,카드채,10,3.585
2018-05-28,카드채,15,3.924
2018-05-28,카드채,20,4.015
2018-05-28,카드채,30,0
2018-05-25,카드채,0.25,1.796
2018-05-25,카드채,카드 0.5Y,1.899
2018-05-25,카드채,0.75,1.994
2018-05-25,카드채,카드 1Y,2.105
2018-05-25,카드채,카드 1.5Y,2.256
2018-05-25,카드채,카드 2Y,2.426
2018-05-25,카드채,카드 2.5Y,2.478
2018-05-25,카드채,카드 3Y,2.679
2018-05-25,카드채,4,2.829
2018-05-25,카드채,5,3.116
2018-05-25,카드채,7,3.229
2018-05-25,카드채,10,3.583
2018-05-25,카드채,15,3.922
2018-05-25,카드채,20,4.014
2018-05-25,카드채,30,0
2018-05-24,카드채,0.25,1.797
2018-05-24,카드채,카드 0.5Y,1.899
2018-05-24,카드채,0.75,1.993
2018-05-24,카드채,카드 1Y,2.102
2018-05-24,카드채,카드 1.5Y,2.249
2018-05-24,카드채,카드 2Y,2.414
2018-05-24,카드채,카드 2.5Y,2.463
2018-05-24,카드채,카드 3Y,2.667
2018-05-24,카드채,4,2.819
2018-05-24,카드채,5,3.111
2018-05-24,카드채,7,3.226
2018-05-24,카드채,10,3.583
2018-05-24,카드채,15,3.929
2018-05-24,카드채,20,4.024
2018-05-24,카드채,30,0
2018-05-23,카드채,0.25,1.798
2018-05-23,카드채,카드 0.5Y,1.904
2018-05-23,카드채,0.75,2.008
2018-05-23,카드채,카드 1Y,2.123
2018-05-23,카드채,카드 1.5Y,2.277
2018-05-23,카드채,카드 2Y,2.443
2018-05-23,카드채,카드 2.5Y,2.5
2018-05-23,카드채,카드 3Y,2.701
2018-05-23,카드채,4,2.846
2018-05-23,카드채,5,3.135
2018-05-23,카드채,7,3.249
2018-05-23,카드채,10,3.603
2018-05-23,카드채,15,3.947
2018-05-23,카드채,20,4.042
2018-05-23,카드채,30,0
2018-05-21,카드채,0.25,1.8
2018-05-21,카드채,카드 0.5Y,1.903
2018-05-21,카드채,0.75,2.003
2018-05-21,카드채,카드 1Y,2.115
2018-05-21,카드채,카드 1.5Y,2.288
2018-05-21,카드채,카드 2Y,2.462
2018-05-21,카드채,카드 2.5Y,2.519
2018-05-21,카드채,카드 3Y,2.725
2018-05-21,카드채,4,2.87
2018-05-21,카드채,5,3.157
2018-05-21,카드채,7,3.273
2018-05-21,카드채,10,3.628
2018-05-21,카드채,15,3.969
2018-05-21,카드채,20,4.062
2018-05-21,카드채,30,0
2018-05-18,카드채,0.25,1.793
2018-05-18,카드채,카드 0.5Y,1.896
2018-05-18,카드채,0.75,1.996
2018-05-18,카드채,카드 1Y,2.101
2018-05-18,카드채,카드 1.5Y,2.264
2018-05-18,카드채,카드 2Y,2.429
2018-05-18,카드채,카드 2.5Y,2.492
2018-05-18,카드채,카드 3Y,2.697
2018-05-18,카드채,4,2.845
2018-05-18,카드채,5,3.133
2018-05-18,카드채,7,3.253
2018-05-18,카드채,10,3.613
2018-05-18,카드채,15,3.958
2018-05-18,카드채,20,4.052
2018-05-18,카드채,30,0
2018-05-17,카드채,0.25,1.793
2018-05-17,카드채,카드 0.5Y,1.896
2018-05-17,카드채,0.75,2.004
2018-05-17,카드채,카드 1Y,2.128
2018-05-17,카드채,카드 1.5Y,2.297
2018-05-17,카드채,카드 2Y,2.464
2018-05-17,카드채,카드 2.5Y,2.539
2018-05-17,카드채,카드 3Y,2.742
2018-05-17,카드채,4,2.893
2018-05-17,카드채,5,3.183
2018-05-17,카드채,7,3.301
2018-05-17,카드채,10,3.66
2018-05-17,카드채,15,3.995
2018-05-17,카드채,20,4.08
2018-05-17,카드채,30,0
2018-05-16,카드채,0.25,1.793
2018-05-16,카드채,카드 0.5Y,1.896
2018-05-16,카드채,0.75,2.008
2018-05-16,카드채,카드 1Y,2.151
2018-05-16,카드채,카드 1.5Y,2.325
2018-05-16,카드채,카드 2Y,2.484
2018-05-16,카드채,카드 2.5Y,2.553
2018-05-16,카드채,카드 3Y,2.754
2018-05-16,카드채,4,2.901
2018-05-16,카드채,5,3.188
2018-05-16,카드채,7,3.295
2018-05-16,카드채,10,3.645
2018-05-16,카드채,15,3.978
2018-05-16,카드채,20,4.062
2018-05-16,카드채,30,0
2018-05-15,카드채,0.25,1.793
2018-05-15,카드채,카드 0.5Y,1.896
2018-05-15,카드채,0.75,2.013
2018-05-15,카드채,카드 1Y,2.169
2018-05-15,카드채,카드 1.5Y,2.345
2018-05-15,카드채,카드 2Y,2.508
2018-05-15,카드채,카드 2.5Y,2.578
2018-05-15,카드채,카드 3Y,2.784
2018-05-15,카드채,4,2.93
2018-05-15,카드채,5,3.223
2018-05-15,카드채,7,3.328
2018-05-15,카드채,10,3.677
2018-05-15,카드채,15,4.003
2018-05-15,카드채,20,4.082
2018-05-15,카드채,30,0
2018-05-14,카드채,0.25,1.793
2018-05-14,카드채,카드 0.5Y,1.895
2018-05-14,카드채,0.75,2.012
2018-05-14,카드채,카드 1Y,2.173
2018-05-14,카드채,카드 1.5Y,2.352
2018-05-14,카드채,카드 2Y,2.509
2018-05-14,카드채,카드 2.5Y,2.58
2018-05-14,카드채,카드 3Y,2.78
2018-05-14,카드채,4,2.922
2018-05-14,카드채,5,3.213
2018-05-14,카드채,7,3.312
2018-05-14,카드채,10,3.654
2018-05-14,카드채,15,3.984
2018-05-14,카드채,20,4.066
2018-05-14,카드채,30,0
2018-05-11,카드채,0.25,1.795
2018-05-11,카드채,카드 0.5Y,1.895
2018-05-11,카드채,0.75,2.006
2018-05-11,카드채,카드 1Y,2.163
2018-05-11,카드채,카드 1.5Y,2.336
2018-05-11,카드채,카드 2Y,2.488
2018-05-11,카드채,카드 2.5Y,2.558
2018-05-11,카드채,카드 3Y,2.757
2018-05-11,카드채,4,2.9
2018-05-11,카드채,5,3.191
2018-05-11,카드채,7,3.299
2018-05-11,카드채,10,3.647
2018-05-11,카드채,15,3.976
2018-05-11,카드채,20,4.056
2018-05-11,카드채,30,0
2018-05-10,카드채,0.25,1.795
2018-05-10,카드채,카드 0.5Y,1.896
2018-05-10,카드채,0.75,2.009
2018-05-10,카드채,카드 1Y,2.16
2018-05-10,카드채,카드 1.5Y,2.323
2018-05-10,카드채,카드 2Y,2.479
2018-05-10,카드채,카드 2.5Y,2.548
2018-05-10,카드채,카드 3Y,2.75
2018-05-10,카드채,4,2.894
2018-05-10,카드채,5,3.186
2018-05-10,카드채,7,3.293
2018-05-10,카드채,10,3.639
2018-05-10,카드채,15,3.972
2018-05-10,카드채,20,4.056
2018-05-10,카드채,30,0
2018-05-09,카드채,0.25,1.795
2018-05-09,카드채,카드 0.5Y,1.895
2018-05-09,카드채,0.75,2.004
2018-05-09,카드채,카드 1Y,2.155
2018-05-09,카드채,카드 1.5Y,2.327
2018-05-09,카드채,카드 2Y,2.501
2018-05-09,카드채,카드 2.5Y,2.573
2018-05-09,카드채,카드 3Y,2.773
2018-05-09,카드채,4,2.915
2018-05-09,카드채,5,3.206
2018-05-09,카드채,7,3.315
2018-05-09,카드채,10,3.662
2018-05-09,카드채,15,3.993
2018-05-09,카드채,20,4.074
2018-05-09,카드채,30,0
2018-05-08,카드채,0.25,1.795
2018-05-08,카드채,카드 0.5Y,1.893
2018-05-08,카드채,0.75,1.997
2018-05-08,카드채,카드 1Y,2.146
2018-05-08,카드채,카드 1.5Y,2.32
2018-05-08,카드채,카드 2Y,2.504
2018-05-08,카드채,카드 2.5Y,2.574
2018-05-08,카드채,카드 3Y,2.774
2018-05-08,카드채,4,2.916
2018-05-08,카드채,5,3.206
2018-05-08,카드채,7,3.302
2018-05-08,카드채,10,3.639
2018-05-08,카드채,15,3.974
2018-05-08,카드채,20,4.06
2018-05-08,카드채,30,0
2018-05-04,카드채,0.25,1.795
2018-05-04,카드채,카드 0.5Y,1.884
2018-05-04,카드채,0.75,1.981
2018-05-04,카드채,카드 1Y,2.109
2018-05-04,카드채,카드 1.5Y,2.292
2018-05-04,카드채,카드 2Y,2.479
2018-05-04,카드채,카드 2.5Y,2.551
2018-05-04,카드채,카드 3Y,2.752
2018-05-04,카드채,4,2.899
2018-05-04,카드채,5,3.186
2018-05-04,카드채,7,3.286
2018-05-04,카드채,10,3.626
2018-05-04,카드채,15,3.966
2018-05-04,카드채,20,4.056
2018-05-04,카드채,30,0
2018-05-03,카드채,0.25,1.797
2018-05-03,카드채,카드 0.5Y,1.886
2018-05-03,카드채,0.75,1.971
2018-05-03,카드채,카드 1Y,2.098
2018-05-03,카드채,카드 1.5Y,2.268
2018-05-03,카드채,카드 2Y,2.456
2018-05-03,카드채,카드 2.5Y,2.521
2018-05-03,카드채,카드 3Y,2.722
2018-05-03,카드채,4,2.877
2018-05-03,카드채,5,3.164
2018-05-03,카드채,7,3.274
